,cust_id,transaction_type,transaction_date,subscription_type,customer_gender,age_group,customer_country,referral_type,price
5192,5193,REDUCTION,2020-12-01,PRO,Other,45-54,Finland,Missing referral type,65
5193,5194,UPGRADE,2022-07-01,MAX,Female,18-24,Norway,facebook,119
5194,5195,initial,2022-09-01,BASIC,Female,35-44,Sweden,facebook,53
5195,5196,initial,2022-09-01,PRO,Male,55-65,Finland,Missing referral type,85
5196,5197,CHURN,2022-11-01,BASIC,Male,25-34,Sweden,Organic Search,53
5197,5198,UPGRADE,2022-11-01,PRO,Female,35-44,Finland,Google Ads,85
5198,5199,initial,2022-09-01,PRO,Other,45-54,Sweden,Missing referral type,85
5199,5200,REDUCTION,2020-12-01,PRO,Other,35-44,Norway,facebook,65
5200,5201,initial,2022-05-01,BASIC,Female,35-44,Denmark,Missing referral type,53
5201,5202,initial,2022-07-01,PRO,Female,55-65,Denmark,Missing referral type,85
5202,5203,initial,2021-06-01,BASIC,Other,18-24,Denmark,Missing referral type,43
5203,5204,CHURN,2021-11-01,PRO,Female,35-44,Finland,Organic Search,75
5204,5205,REDUCTION,2022-08-01,BASIC,Female,45-54,Finland,Organic Search,53
5205,5206,initial,2021-12-01,PRO,Other,45-54,Sweden,facebook,75
5206,5207,initial,2022-07-01,BASIC,Male,45-54,Finland,facebook,53
5207,5208,UPGRADE,2022-09-01,MAX,Male,45-54,Sweden,TV,119
5208,5209,initial,2022-05-01,BASIC,Male,18-24,Sweden,Missing referral type,53
5209,5210,initial,2022-09-01,PRO,Male,45-54,Sweden,Missing referral type,85
5210,5211,UPGRADE,2022-08-01,MAX,Male,18-24,Sweden,Missing referral type,119
5211,5212,initial,2021-02-01,BASIC,Other,25-34,Denmark,Google Ads,43
5212,5213,initial,2022-09-01,BASIC,Male,25-34,Sweden,Display,53
5213,5214,initial,2022-09-01,MAX,Other,18-24,Norway,facebook,119
5214,5215,initial,2021-04-01,BASIC,Male,18-24,Finland,Google Ads,43
5215,5216,initial,2022-11-01,BASIC,Other,25-34,Denmark,Missing referral type,53
5216,5217,initial,2022-05-01,BASIC,Female,55-65,Denmark,Missing referral type,53
5217,5218,UPGRADE,2022-03-01,MAX,Male,45-54,Denmark,Missing referral type,119
5218,5219,REDUCTION,2022-11-01,BASIC,Male,25-34,Sweden,Missing referral type,53
5219,5220,initial,2022-05-01,BASIC,Female,55-65,Sweden,facebook,53
5220,5221,CHURN,2022-05-01,MAX,Other,18-24,Denmark,TV,119
5221,5222,REDUCTION,2022-10-01,BASIC,Male,35-44,Finland,Missing referral type,53
5222,5223,REDUCTION,2021-10-01,BASIC,Other,18-24,Denmark,Paid Search,43
5223,5224,REDUCTION,2021-12-01,BASIC,Other,35-44,Denmark,Google Ads,43
5224,5225,UPGRADE,2021-09-01,PRO,Female,45-54,Finland,Missing referral type,75
5225,5226,UPGRADE,2021-11-01,MAX,Other,25-34,Norway,Missing referral type,109
5226,5227,UPGRADE,2022-06-01,MAX,Male,18-24,Norway,Organic Search,119
5227,5228,UPGRADE,2022-11-01,MAX,Other,55-65,Denmark,facebook,119
5228,5229,initial,2021-08-01,BASIC,Male,18-24,Denmark,facebook,43
5229,5230,initial,2022-11-01,BASIC,Female,55-65,Finland,facebook,53
5230,5231,initial,2022-10-01,MAX,Other,35-44,Norway,facebook,119
5231,5232,REDUCTION,2022-06-01,BASIC,Male,25-34,Norway,Google Ads,53
5232,5233,initial,2021-11-01,PRO,Other,55-65,Denmark,facebook,75
5233,5234,UPGRADE,2020-12-01,MAX,Female,18-24,Sweden,facebook,99
5234,5235,initial,2022-11-01,PRO,Male,18-24,Denmark,Display,85
5235,5236,CHURN,2021-08-01,PRO,Male,45-54,Finland,Paid Search,75
5236,5237,UPGRADE,2022-03-01,PRO,Male,35-44,Norway,facebook,85
5237,5238,initial,2021-09-01,PRO,Other,55-65,Sweden,Missing referral type,75
5238,5239,initial,2021-11-01,MAX,Other,45-54,Finland,Paid Search,109
5239,5240,UPGRADE,2021-04-01,MAX,Female,35-44,Sweden,Paid Search,109
5240,5241,initial,2022-02-01,BASIC,Female,18-24,Sweden,facebook,53
5241,5242,initial,2022-09-01,BASIC,Female,55-65,Denmark,TV,53
5242,5243,REDUCTION,2022-02-01,PRO,Other,55-65,Sweden,Paid Search,85
5243,5244,UPGRADE,2022-07-01,MAX,Male,35-44,Sweden,Missing referral type,119
5244,5245,UPGRADE,2021-12-01,MAX,Other,45-54,Sweden,facebook,109
5245,5246,REDUCTION,2022-08-01,BASIC,Other,55-65,Norway,Google Ads,53
5246,5247,initial,2021-03-01,BASIC,Other,35-44,Finland,Missing referral type,43
5247,5248,CHURN,2021-12-01,PRO,Male,18-24,Sweden,Missing referral type,75
5248,5249,REDUCTION,2022-10-01,BASIC,Other,45-54,Sweden,Missing referral type,53
5249,5250,UPGRADE,2021-02-01,MAX,Female,35-44,Norway,Missing referral type,109
5250,5251,UPGRADE,2022-05-01,MAX,Other,55-65,Sweden,Organic Search,119
5251,5252,CHURN,2021-07-01,BASIC,Other,35-44,Finland,Missing referral type,43
5252,5253,REDUCTION,2022-03-01,PRO,Other,35-44,Sweden,facebook,85
5253,5254,initial,2022-08-01,PRO,Female,45-54,Norway,Organic Search,85
5254,5255,initial,2022-05-01,MAX,Other,18-24,Sweden,facebook,119
5255,5256,UPGRADE,2021-07-01,MAX,Male,55-65,Denmark,Paid Search,109
5256,5257,REDUCTION,2022-08-01,BASIC,Other,45-54,Sweden,Missing referral type,53
5257,5258,initial,2021-07-01,BASIC,Other,25-34,Denmark,Missing referral type,43
5258,5259,CHURN,2021-11-01,BASIC,Other,25-34,Denmark,Google Ads,43
5259,5260,initial,2022-11-01,BASIC,Male,35-44,Sweden,facebook,53
5260,5261,initial,2021-10-01,BASIC,Female,25-34,Norway,Missing referral type,43
5261,5262,initial,2022-04-01,BASIC,Female,55-65,Sweden,facebook,53
5262,5263,UPGRADE,2022-02-01,MAX,Other,45-54,Sweden,Missing referral type,119
5263,5264,CHURN,2022-07-01,PRO,Female,35-44,Finland,Display,85
5264,5265,CHURN,2021-10-01,BASIC,Male,25-34,Denmark,Missing referral type,43
5265,5266,CHURN,2021-04-01,PRO,Male,35-44,Denmark,Paid Search,75
5266,5267,UPGRADE,2022-11-01,MAX,Other,45-54,Denmark,Missing referral type,119
5267,5268,CHURN,2021-08-01,MAX,Male,18-24,Finland,Organic Search,109
5268,5269,REDUCTION,2022-08-01,BASIC,Other,18-24,Sweden,Organic Search,53
5269,5270,UPGRADE,2022-01-01,MAX,Other,55-65,Denmark,Organic Search,119
5270,5271,initial,2022-03-01,PRO,Other,45-54,Sweden,Organic Search,85
5271,5272,UPGRADE,2020-12-01,MAX,Male,55-65,Finland,Missing referral type,99
5272,5273,initial,2022-09-01,MAX,Female,25-34,Sweden,Missing referral type,119
5273,5274,REDUCTION,2022-03-01,PRO,Other,25-34,Sweden,Missing referral type,85
5274,5275,initial,2022-02-01,BASIC,Female,35-44,Denmark,facebook,53
5275,5276,REDUCTION,2022-05-01,BASIC,Other,35-44,Denmark,Organic Search,53
5276,5277,initial,2021-08-01,BASIC,Other,18-24,Denmark,Paid Search,43
5277,5278,initial,2022-05-01,BASIC,Female,18-24,Sweden,Missing referral type,53
5278,5279,initial,2022-08-01,BASIC,Female,18-24,Sweden,Missing referral type,53
5279,5280,CHURN,2022-11-01,MAX,Female,25-34,Finland,Missing referral type,119
5280,5281,initial,2022-09-01,BASIC,Other,55-65,Finland,facebook,53
5281,5282,REDUCTION,2022-07-01,BASIC,Other,25-34,Norway,Paid Search,53
5282,5283,REDUCTION,2021-01-01,BASIC,Other,35-44,Denmark,Missing referral type,43
5283,5284,UPGRADE,2022-02-01,PRO,Female,35-44,Finland,TV,85
5284,5285,REDUCTION,2020-11-01,BASIC,Other,45-54,Sweden,Paid Search,33
5285,5286,REDUCTION,2020-06-01,PRO,Female,55-65,Denmark,facebook,65
5286,5287,REDUCTION,2020-10-01,BASIC,Other,55-65,Denmark,Missing referral type,33
5287,5288,UPGRADE,2022-03-01,MAX,Male,35-44,Sweden,Organic Search,119
5288,5289,UPGRADE,2022-10-01,MAX,Other,18-24,Finland,Google Ads,119
5289,5290,UPGRADE,2021-11-01,MAX,Other,45-54,Norway,Missing referral type,109
5290,5291,initial,2022-06-01,PRO,Male,55-65,Sweden,Missing referral type,85
5291,5292,UPGRADE,2022-03-01,MAX,Female,55-65,Sweden,Google Ads,119
5292,5293,CHURN,2021-06-01,PRO,Male,55-65,Denmark,Paid Search,75
5293,5294,UPGRADE,2021-07-01,MAX,Female,55-65,Finland,Missing referral type,109
5294,5295,initial,2022-02-01,BASIC,Male,18-24,Finland,Paid Search,53
5295,5296,initial,2022-12-01,PRO,Female,18-24,Sweden,facebook,85
5296,5297,UPGRADE,2022-08-01,PRO,Other,25-34,Sweden,Paid Search,85
5297,5298,REDUCTION,2020-12-01,BASIC,Other,45-54,Sweden,facebook,33
5298,5299,CHURN,2021-12-01,MAX,Male,25-34,Finland,Missing referral type,109
5299,5300,REDUCTION,2021-04-01,BASIC,Other,45-54,Finland,Display,43
5300,5301,CHURN,2022-09-01,MAX,Other,55-65,Denmark,Missing referral type,119
5301,5302,initial,2021-06-01,BASIC,Male,18-24,Denmark,Missing referral type,43
5302,5303,UPGRADE,2022-01-01,PRO,Male,45-54,Sweden,Paid Search,85
5303,5304,initial,2022-06-01,PRO,Other,55-65,Norway,Missing referral type,85
5304,5305,UPGRADE,2022-11-01,MAX,Female,25-34,Norway,Missing referral type,119
5305,5306,UPGRADE,2022-05-01,MAX,Other,35-44,Sweden,Missing referral type,119
5306,5307,CHURN,2021-06-01,MAX,Other,55-65,Finland,Paid Search,109
5307,5308,initial,2022-06-01,PRO,Other,45-54,Sweden,Missing referral type,85
5308,5309,initial,2021-11-01,BASIC,Male,35-44,Finland,Missing referral type,43
5309,5310,REDUCTION,2022-07-01,BASIC,Other,55-65,Sweden,Missing referral type,53
5310,5311,initial,2021-08-01,BASIC,Other,35-44,Finland,Missing referral type,43
5311,5312,UPGRADE,2022-11-01,MAX,Male,35-44,Sweden,facebook,119
5312,5313,UPGRADE,2021-01-01,MAX,Female,35-44,Norway,facebook,109
5313,5314,REDUCTION,2020-03-01,PRO,Other,45-54,Sweden,Missing referral type,65
5314,5315,CHURN,2022-06-01,PRO,Female,55-65,Finland,Missing referral type,85
5315,5316,CHURN,2022-09-01,BASIC,Other,45-54,Denmark,Organic Search,53
5316,5317,UPGRADE,2022-08-01,PRO,Female,25-34,Sweden,Missing referral type,85
5317,5318,CHURN,2021-02-01,PRO,Other,35-44,Sweden,facebook,75
5318,5319,CHURN,2021-09-01,MAX,Male,18-24,Finland,facebook,109
5319,5320,UPGRADE,2022-09-01,PRO,Other,45-54,Norway,Google Ads,85
5320,5321,CHURN,2021-04-01,BASIC,Female,18-24,Finland,Missing referral type,43
5321,5322,CHURN,2022-03-01,PRO,Male,18-24,Finland,Missing referral type,85
5322,5323,REDUCTION,2022-09-01,BASIC,Other,18-24,Sweden,Missing referral type,53
5323,5324,UPGRADE,2022-05-01,PRO,Other,18-24,Norway,Missing referral type,85
5324,5325,initial,2022-03-01,PRO,Other,25-34,Denmark,Organic Search,85
5325,5326,UPGRADE,2022-07-01,MAX,Male,18-24,Sweden,Missing referral type,119
5326,5327,UPGRADE,2020-08-01,MAX,Male,18-24,Norway,Missing referral type,99
5327,5328,REDUCTION,2021-10-01,PRO,Other,35-44,Norway,facebook,75
5328,5329,initial,2021-12-01,PRO,Other,45-54,Norway,Missing referral type,75
5329,5330,initial,2021-11-01,MAX,Other,35-44,Sweden,facebook,109
5330,5331,initial,2022-11-01,PRO,Male,35-44,Sweden,Organic Search,85
5331,5332,CHURN,2022-07-01,PRO,Other,35-44,Finland,Paid Search,85
5332,5333,initial,2021-04-01,BASIC,Other,25-34,Denmark,Missing referral type,43
5333,5334,initial,2022-12-01,PRO,Male,35-44,Finland,Missing referral type,85
5334,5335,REDUCTION,2022-11-01,BASIC,Male,45-54,Sweden,facebook,53
5335,5336,REDUCTION,2022-04-01,BASIC,Other,35-44,Denmark,Missing referral type,53
5336,5337,UPGRADE,2021-05-01,MAX,Female,55-65,Sweden,Missing referral type,109
5337,5338,initial,2022-07-01,PRO,Male,18-24,Denmark,Missing referral type,85
5338,5339,initial,2022-11-01,BASIC,Other,18-24,Sweden,facebook,53
5339,5340,CHURN,2021-07-01,PRO,Female,45-54,Denmark,Organic Search,75
5340,5341,initial,2022-03-01,BASIC,Male,25-34,Denmark,Missing referral type,53
5341,5342,UPGRADE,2022-09-01,MAX,Other,55-65,Norway,Missing referral type,119
5342,5343,CHURN,2021-12-01,MAX,Female,18-24,Norway,Organic Search,109
5343,5344,REDUCTION,2022-10-01,BASIC,Other,55-65,Sweden,Missing referral type,53
5344,5345,CHURN,2022-11-01,MAX,Other,18-24,Finland,facebook,119
5345,5346,initial,2022-09-01,MAX,Other,18-24,Denmark,facebook,119
5346,5347,initial,2020-06-01,BASIC,Other,35-44,Denmark,facebook,33
5347,5348,initial,2022-05-01,PRO,Other,45-54,Denmark,Missing referral type,85
5348,5349,initial,2020-11-01,BASIC,Other,35-44,Sweden,Missing referral type,33
5349,5350,CHURN,2022-05-01,PRO,Other,35-44,Denmark,Missing referral type,85
5350,5351,UPGRADE,2021-01-01,MAX,Female,55-65,Norway,Paid Search,109
5351,5352,initial,2022-05-01,MAX,Other,55-65,Norway,Missing referral type,119
5352,5353,initial,2022-01-01,MAX,Other,18-24,Finland,facebook,119
5353,5354,initial,2021-09-01,PRO,Female,35-44,Sweden,facebook,75
5354,5355,UPGRADE,2022-10-01,MAX,Other,25-34,Sweden,Missing referral type,119
5355,5356,REDUCTION,2021-11-01,BASIC,Other,45-54,Sweden,Missing referral type,43
5356,5357,UPGRADE,2022-10-01,MAX,Other,18-24,Denmark,Missing referral type,119
5357,5358,initial,2022-03-01,BASIC,Female,18-24,Denmark,facebook,53
5358,5359,REDUCTION,2022-10-01,PRO,Other,45-54,Finland,facebook,85
5359,5360,UPGRADE,2021-05-01,PRO,Other,35-44,Sweden,facebook,75
5360,5361,UPGRADE,2021-06-01,MAX,Male,18-24,Sweden,facebook,109
5361,5362,UPGRADE,2022-07-01,MAX,Male,45-54,Norway,facebook,119
5362,5363,REDUCTION,2022-11-01,BASIC,Other,55-65,Sweden,Bing,53
5363,5364,CHURN,2021-11-01,MAX,Other,55-65,Finland,Organic Search,109
5364,5365,REDUCTION,2022-11-01,BASIC,Female,18-24,Sweden,Paid Search,53
5365,5366,UPGRADE,2022-08-01,MAX,Other,18-24,Norway,Organic Search,119
5366,5367,UPGRADE,2022-08-01,MAX,Other,55-65,Finland,Paid Search,119
5367,5368,UPGRADE,2021-05-01,PRO,Female,45-54,Sweden,Display,75
5368,5369,initial,2021-12-01,PRO,Other,45-54,Denmark,Missing referral type,75
5369,5370,initial,2022-07-01,PRO,Female,18-24,Norway,Organic Search,85
5370,5371,UPGRADE,2022-07-01,PRO,Male,55-65,Sweden,Organic Search,85
5371,5372,UPGRADE,2022-06-01,PRO,Other,55-65,Norway,Google Ads,85
5372,5373,UPGRADE,2022-10-01,MAX,Other,45-54,Denmark,Google Ads,119
5373,5374,REDUCTION,2022-10-01,BASIC,Female,25-34,Sweden,Paid Search,53
5374,5375,REDUCTION,2021-09-01,PRO,Other,45-54,Sweden,facebook,75
5375,5376,initial,2022-03-01,BASIC,Other,45-54,Denmark,Organic Search,53
5376,5377,initial,2022-10-01,BASIC,Other,35-44,Sweden,Organic Search,53
5377,5378,UPGRADE,2022-11-01,MAX,Male,18-24,Sweden,Display,119
5378,5379,CHURN,2021-04-01,BASIC,Female,45-54,Sweden,Missing referral type,43
5379,5380,UPGRADE,2021-02-01,MAX,Male,25-34,Sweden,Missing referral type,109
5380,5381,initial,2022-10-01,MAX,Other,45-54,Sweden,facebook,119
5381,5382,initial,2022-11-01,PRO,Other,35-44,Denmark,Missing referral type,85
5382,5383,UPGRADE,2022-11-01,MAX,Other,35-44,Denmark,facebook,119
5383,5384,CHURN,2022-10-01,PRO,Female,25-34,Denmark,Missing referral type,85
5384,5385,initial,2022-08-01,PRO,Male,55-65,Finland,Missing referral type,85
5385,5386,initial,2022-07-01,BASIC,Male,35-44,Norway,Organic Search,53
5386,5387,initial,2022-01-01,BASIC,Female,45-54,Sweden,Missing referral type,53
5387,5388,initial,2021-10-01,MAX,Other,55-65,Denmark,Display,109
5388,5389,CHURN,2020-09-01,BASIC,Other,18-24,Denmark,Bing,33
5389,5390,UPGRADE,2022-10-01,PRO,Female,25-34,Norway,facebook,85
5390,5391,initial,2022-10-01,PRO,Other,18-24,Sweden,Paid Search,85
5391,5392,UPGRADE,2022-06-01,MAX,Male,35-44,Denmark,Missing referral type,119
5392,5393,CHURN,2021-05-01,BASIC,Other,55-65,Sweden,Paid Search,43
5393,5394,initial,2022-12-01,PRO,Other,55-65,Sweden,Missing referral type,85
5394,5395,UPGRADE,2022-10-01,MAX,Other,45-54,Norway,Display,119
5395,5396,UPGRADE,2020-10-01,PRO,Female,18-24,Sweden,Display,65
5396,5397,initial,2021-08-01,BASIC,Other,18-24,Sweden,Google Ads,43
5397,5398,UPGRADE,2022-10-01,MAX,Female,55-65,Sweden,Missing referral type,119
5398,5399,initial,2022-05-01,PRO,Female,18-24,Norway,Missing referral type,85
5399,5400,CHURN,2022-02-01,BASIC,Male,35-44,Denmark,Missing referral type,53
5400,5401,UPGRADE,2022-07-01,MAX,Male,55-65,Denmark,Missing referral type,119
5401,5402,initial,2021-07-01,PRO,Male,35-44,Norway,Missing referral type,75
5402,5403,UPGRADE,2022-08-01,PRO,Male,18-24,Finland,TV,85
5403,5404,REDUCTION,2021-08-01,BASIC,Other,45-54,Denmark,Missing referral type,43
5404,5405,UPGRADE,2022-10-01,PRO,Male,55-65,Norway,Missing referral type,85
5405,5406,initial,2021-03-01,BASIC,Other,25-34,Sweden,Google Ads,43
5406,5407,UPGRADE,2022-07-01,MAX,Female,45-54,Finland,Google Ads,119
5407,5408,initial,2022-08-01,MAX,Other,45-54,Sweden,Missing referral type,119
5408,5409,UPGRADE,2020-08-01,PRO,Other,45-54,Denmark,facebook,65
5409,5410,initial,2022-07-01,BASIC,Male,25-34,Norway,Google Ads,53
5410,5411,CHURN,2022-04-01,MAX,Female,55-65,Sweden,Paid Search,119
5411,5412,REDUCTION,2020-05-01,BASIC,Female,45-54,Sweden,facebook,33
5412,5413,REDUCTION,2021-05-01,BASIC,Other,18-24,Norway,Missing referral type,43
5413,5414,initial,2022-12-01,MAX,Other,55-65,Denmark,TV,119
5414,5415,REDUCTION,2022-09-01,PRO,Female,45-54,Sweden,Missing referral type,85
5415,5416,CHURN,2022-08-01,BASIC,Female,45-54,Denmark,Display,53
5416,5417,REDUCTION,2021-02-01,BASIC,Other,35-44,Denmark,Google Ads,43
5417,5418,initial,2022-02-01,BASIC,Male,18-24,Sweden,Google Ads,53
5418,5419,UPGRADE,2021-08-01,MAX,Other,18-24,Sweden,Missing referral type,109
5419,5420,CHURN,2021-02-01,PRO,Other,35-44,Sweden,Google Ads,75
5420,5421,UPGRADE,2022-10-01,MAX,Female,35-44,Sweden,Organic Search,119
5421,5422,REDUCTION,2021-09-01,PRO,Other,18-24,Sweden,Missing referral type,75
5422,5423,UPGRADE,2022-11-01,MAX,Female,55-65,Finland,Bing,119
5423,5424,initial,2022-06-01,BASIC,Male,25-34,Denmark,Missing referral type,53
5424,5425,initial,2022-05-01,BASIC,Female,35-44,Norway,facebook,53
5425,5426,UPGRADE,2022-08-01,MAX,Female,18-24,Denmark,facebook,119
5426,5427,UPGRADE,2022-10-01,MAX,Other,18-24,Sweden,Missing referral type,119
5427,5428,REDUCTION,2021-05-01,PRO,Other,35-44,Finland,Missing referral type,75
5428,5429,initial,2022-07-01,PRO,Female,45-54,Norway,Missing referral type,85
5429,5430,REDUCTION,2021-10-01,PRO,Other,45-54,Finland,Organic Search,75
5430,5431,initial,2022-11-01,PRO,Female,45-54,Norway,Google Ads,85
5431,5432,UPGRADE,2021-12-01,PRO,Other,25-34,Sweden,Missing referral type,75
5432,5433,CHURN,2021-04-01,BASIC,Other,45-54,Finland,facebook,43
5433,5434,initial,2022-10-01,PRO,Other,25-34,Sweden,Paid Search,85
5434,5435,CHURN,2022-06-01,MAX,Other,35-44,Sweden,Missing referral type,119
5435,5436,UPGRADE,2022-02-01,MAX,Female,55-65,Norway,Missing referral type,119
5436,5437,UPGRADE,2022-07-01,PRO,Female,55-65,Sweden,Missing referral type,85
5437,5438,initial,2021-12-01,BASIC,Female,35-44,Sweden,Missing referral type,43
5438,5439,initial,2022-04-01,MAX,Other,55-65,Sweden,facebook,119
5439,5440,REDUCTION,2021-04-01,PRO,Other,18-24,Norway,facebook,75
5440,5441,initial,2022-01-01,BASIC,Female,35-44,Denmark,Missing referral type,53
5441,5442,CHURN,2022-09-01,MAX,Other,18-24,Denmark,facebook,119
5442,5443,CHURN,2021-12-01,MAX,Female,25-34,Norway,Google Ads,109
5443,5444,initial,2021-05-01,MAX,Female,18-24,Sweden,Missing referral type,109
5444,5445,initial,2022-03-01,BASIC,Other,25-34,Norway,Missing referral type,53
5445,5446,REDUCTION,2021-09-01,PRO,Other,45-54,Denmark,Missing referral type,75
5446,5447,UPGRADE,2022-03-01,MAX,Other,45-54,Denmark,TV,119
5447,5448,REDUCTION,2020-11-01,PRO,Other,18-24,Sweden,facebook,65
5448,5449,UPGRADE,2022-02-01,PRO,Female,18-24,Denmark,Missing referral type,85
5449,5450,CHURN,2020-12-01,MAX,Female,35-44,Sweden,Missing referral type,99
5450,5451,UPGRADE,2021-08-01,PRO,Female,45-54,Sweden,Missing referral type,75
5451,5452,initial,2020-07-01,BASIC,Male,55-65,Norway,Missing referral type,33
5452,5453,initial,2021-11-01,PRO,Male,18-24,Sweden,facebook,75
5453,5454,UPGRADE,2022-02-01,PRO,Other,25-34,Norway,facebook,85
5454,5455,UPGRADE,2020-06-01,MAX,Other,25-34,Sweden,Missing referral type,99
5455,5456,initial,2022-11-01,MAX,Other,55-65,Denmark,Missing referral type,119
5456,5457,initial,2022-10-01,MAX,Other,35-44,Denmark,Missing referral type,119
5457,5458,UPGRADE,2022-08-01,MAX,Female,25-34,Denmark,Google Ads,119
5458,5459,initial,2022-06-01,BASIC,Male,18-24,Denmark,Display,53
5459,5460,UPGRADE,2022-11-01,PRO,Other,45-54,Sweden,Missing referral type,85
5460,5461,initial,2021-11-01,MAX,Other,55-65,Norway,facebook,109
5461,5462,initial,2022-09-01,BASIC,Other,18-24,Sweden,Missing referral type,53
5462,5463,UPGRADE,2022-07-01,MAX,Female,45-54,Norway,TV,119
5463,5464,initial,2022-10-01,PRO,Male,18-24,Sweden,Organic Search,85
5464,5465,UPGRADE,2021-09-01,MAX,Male,25-34,Norway,Missing referral type,109
5465,5466,initial,2022-03-01,PRO,Female,45-54,Finland,Missing referral type,85
5466,5467,UPGRADE,2022-05-01,PRO,Other,55-65,Denmark,Organic Search,85
5467,5468,REDUCTION,2022-01-01,BASIC,Male,55-65,Sweden,Organic Search,53
5468,5469,UPGRADE,2021-11-01,PRO,Other,25-34,Denmark,Organic Search,75
5469,5470,CHURN,2022-02-01,MAX,Other,18-24,Denmark,facebook,119
5470,5471,REDUCTION,2021-08-01,BASIC,Male,35-44,Sweden,TV,43
5471,5472,REDUCTION,2022-08-01,BASIC,Male,55-65,Sweden,Missing referral type,53
5472,5473,UPGRADE,2022-07-01,MAX,Male,18-24,Finland,Organic Search,119
5473,5474,UPGRADE,2022-11-01,MAX,Other,45-54,Norway,Bing,119
5474,5475,initial,2022-09-01,PRO,Male,45-54,Sweden,facebook,85
5475,5476,CHURN,2022-03-01,BASIC,Other,25-34,Denmark,facebook,53
5476,5477,REDUCTION,2022-02-01,BASIC,Female,55-65,Sweden,facebook,53
5477,5478,UPGRADE,2022-02-01,MAX,Female,45-54,Norway,Missing referral type,119
5478,5479,initial,2022-01-01,BASIC,Female,25-34,Norway,Google Ads,53
5479,5480,initial,2022-03-01,PRO,Male,18-24,Sweden,Google Ads,85
5480,5481,CHURN,2021-12-01,PRO,Female,35-44,Finland,facebook,75
5481,5482,UPGRADE,2021-11-01,PRO,Female,55-65,Sweden,Missing referral type,75
5482,5483,REDUCTION,2020-03-01,PRO,Other,35-44,Sweden,Missing referral type,65
5483,5484,initial,2022-09-01,BASIC,Female,18-24,Norway,Missing referral type,53
5484,5485,initial,2022-02-01,MAX,Other,45-54,Sweden,facebook,119
5485,5486,REDUCTION,2022-08-01,BASIC,Male,25-34,Denmark,Google Ads,53
5486,5487,CHURN,2022-07-01,MAX,Other,18-24,Denmark,Organic Search,119
5487,5488,REDUCTION,2022-06-01,BASIC,Other,25-34,Sweden,facebook,53
